id1,id2,score,is_correct,classification
playtime_5528,sales_7765,0.8999999999999999,,
playtime_15040,sales_13088,0.9999999999999999,,
playtime_19265,sales_10369,0.9758373205741627,,
playtime_74233,sales_13150,0.82,,
playtime_45802,sales_4635,0.9855555555555555,,
playtime_51605,sales_13567,0.842,,
playtime_4891,sales_3,0.8015873015873015,,
playtime_12845,sales_15689,0.981111111111111,,
playtime_14550,sales_2362,0.8999999999999999,,
playtime_23551,sales_6500,0.9511904761904761,,
playtime_30516,sales_8133,0.8999999999999999,,
playtime_9640,sales_388,0.9958823529411764,,
playtime_15546,sales_2622,0.94,,
playtime_23999,sales_3081,0.9999999999999999,,
playtime_63714,sales_102,0.8033602150537634,,
playtime_1170,sales_6435,0.8999999999999999,,
playtime_18774,sales_11294,0.954679487179487,,
playtime_19598,sales_902,0.8178205128205127,,
playtime_4626,sales_2511,0.9999999999999999,,
playtime_6706,sales_6898,0.9919999999999999,,
playtime_12166,sales_9723,0.8781818181818182,,
playtime_29306,sales_12093,0.9999999999999999,,
playtime_1095,sales_219,0.9999999999999999,,
playtime_12141,sales_4110,0.8999999999999999,,
playtime_5368,sales_13291,0.9999999999999999,,
playtime_2606,sales_1036,0.9999999999999999,,
playtime_9223,sales_9019,0.9999999999999999,,
playtime_38099,sales_6911,0.9999999999999999,,
playtime_23703,sales_8896,0.8999999999999999,,
playtime_7366,sales_13733,0.8532142857142857,,
playtime_17383,sales_13794,0.9642857142857143,,
playtime_30845,sales_15559,0.9999999999999999,,
playtime_24547,sales_5504,0.9999999999999999,,
playtime_2567,sales_862,0.8115238095238094,,
playtime_41509,sales_12680,0.8015151515151515,,
playtime_17334,sales_484,0.8079283887468031,,
playtime_33244,sales_14084,0.8666666666666666,,
playtime_6086,sales_15838,0.8015343915343915,,
playtime_1566,sales_387,0.9999999999999999,,
playtime_24545,sales_2400,0.9999999999999999,,
playtime_42681,sales_8658,0.8413461538461537,,
playtime_15844,sales_2119,0.8999999999999999,,
playtime_11622,sales_9615,0.9181359649122806,,
playtime_30774,sales_8729,0.9999999999999999,,
playtime_27692,sales_14194,0.8843749999999999,,
playtime_39824,sales_281,0.85,,
playtime_17201,sales_1145,0.9999999999999999,,
playtime_43151,sales_472,0.8250663129973476,,
playtime_10034,sales_5822,0.8419580419580419,,
